,nombre_tienda,razon_social,clase,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,codigo_postal,ubicacion,telefono,correo,pagina_web,tipo,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,municipio,dimension,porcentaje_obesidad,valor_comercial,numero_tiendas_municipio,numero_tiendas_colonia,rating,rating_n,populartimes,time_spent,place_id,current_popularity,popular_times
75,Bodega,FANTASIAS FINAS MONARCA SA DE CV,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,5 DE MAYO,312.0,,CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31773949,25.67387931,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JORGE,27,Monterrey,,42.2707,6098.849922,1578,276,4.0,43.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 81, 53, 60, 77, 87, 86, 76, 60, 43, 29, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 66, 76, 76, 71, 67, 67, 69, 65, 50, 29, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 54, 69, 83, 84, 68, 51, 50, 52, 39, 16, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 66, 65, 70, 74, 72, 71, 69, 59, 41, 23, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 71, 55, 51, 62, 68, 63, 51, 36, 24, 16, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 84, 72, 83, 97, 100, 90, 74, 53, 33, 18, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 11, 16, 20, 18, 0, 0, 0, 0, 0, 0, 0, 0]}]","[10, 10]",ChIJ2SZFkye-YoYRL6VqEDIftno,,"[[7, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 11, 'Usually not busy', '', '10 AM'], [11, 10, 'Usually not busy', '', '11 AM'], [12, 11, 'Usually not busy', '', '12 PM'], [13, 16, 'Usually not busy', '', '1 PM'], [14, 20, 'Usually not too busy', '', '2 PM'], [15, 18, 'Usually not busy', '', '3 PM'], [16, 0, '', '', '4 PM'], [17, 0, '', '', '5 PM'], [18, 0, '', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [1, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 50, 'Usually a little busy', '', '9 AM'], [10, 81, 'Usually as busy as it gets', '', '10 AM'], [11, 53, 'Usually a little busy', '', '11 AM'], [12, 60, 'Usually a little busy', '', '12 PM'], [13, 77, 'Usually a little busy', '', '1 PM'], [14, 87, 'Usually as busy as it gets', '', '2 PM'], [15, 86, 'Usually as busy as it gets', '', '3 PM'], [16, 76, 'Usually a little busy', '', '4 PM'], [17, 60, 'Usually a little busy', '', '5 PM'], [18, 43, 'Usually not too busy', '', '6 PM'], [19, 29, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [2, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 45, 'Usually not too busy', '', '9 AM'], [10, 66, 'Usually a little busy', '', '10 AM'], [11, 76, 'Usually a little busy', '', '11 AM'], [12, 76, 'Usually a little busy', '', '12 PM'], [13, 71, 'Usually a little busy', '', '1 PM'], [14, 67, 'Usually a little busy', '', '2 PM'], [15, 67, 'Usually a little busy', '', '3 PM'], [16, 69, 'Usually a little busy', '', '4 PM'], [17, 65, 'Usually a little busy', '', '5 PM'], [18, 50, 'Usually a little busy', '', '6 PM'], [19, 29, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [3, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 40, 'Usually not too busy', '', '9 AM'], [10, 54, 'Usually a little busy', '', '10 AM'], [11, 69, 'Usually a little busy', '', '11 AM'], [12, 83, 'Usually as busy as it gets', '', '12 PM'], [13, 84, 'Usually as busy as it gets', '', '1 PM'], [14, 68, 'Usually a little busy', '', '2 PM'], [15, 51, 'Usually a little busy', '', '3 PM'], [16, 50, 'Usually a little busy', '', '4 PM'], [17, 52, 'Usually a little busy', '', '5 PM'], [18, 39, 'Usually not too busy', '', '6 PM'], [19, 16, 'Usually not busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [4, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 55, 'Usually a little busy', '', '9 AM'], [10, 66, 'Usually a little busy', '', '10 AM'], [11, 65, 'Usually a little busy', '', '11 AM'], [12, 70, 'Usually a little busy', '', '12 PM'], [13, 74, 'Usually a little busy', '', '1 PM'], [14, 72, 'Usually a little busy', '', '2 PM'], [15, 71, 'Usually a little busy', '', '3 PM'], [16, 69, 'Usually a little busy', '', '4 PM'], [17, 59, 'Usually a little busy', '', '5 PM'], [18, 41, 'Usually not too busy', '', '6 PM'], [19, 23, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [5, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 51, 'Usually a little busy', '', '9 AM'], [10, 71, 'Usually a little busy', '', '10 AM'], [11, 55, 'Usually a little busy', '', '11 AM'], [12, 51, 'Usually a little busy', '', '12 PM'], [13, 62, 'Usually a little busy', '', '1 PM'], [14, 68, 'Usually a little busy', '', '2 PM'], [15, 63, 'Usually a little busy', '', '3 PM'], [16, 51, 'Usually a little busy', '', '4 PM'], [17, 36, 'Usually not too busy', '', '5 PM'], [18, 24, 'Usually not too busy', '', '6 PM'], [19, 16, 'Usually not busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [6, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 76, 'Usually a little busy', '', '9 AM'], [10, 84, 'Usually as busy as it gets', '', '10 AM'], [11, 72, 'Usually a little busy', '', '11 AM'], [12, 83, 'Usually as busy as it gets', '', '12 PM'], [13, 97, 'Usually as busy as it gets', '', '1 PM'], [14, 100, 'Usually as busy as it gets', '', '2 PM'], [15, 90, 'Usually as busy as it gets', '', '3 PM'], [16, 74, 'Usually a little busy', '', '4 PM'], [17, 53, 'Usually a little busy', '', '5 PM'], [18, 33, 'Usually not too busy', '', '6 PM'], [19, 18, 'Usually not busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0]]"
76,Bodega comercio al por menor de ropa de cuero y piel y de otros articulos de estos materiales sin nombre,,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,0 a 5 personas,CALLE,5 DE MAYO,312.0,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8183822980.0,,,Fijo,-100.31773949,25.67387931,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JORGE,32,Monterrey,,42.2707,6098.849922,1578,282,,,,,,,
77,Bodega comercio al por menor de ropa de cuero y piel y de otros articulos de estos materiales sin nombre,,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,0 a 5 personas,CALLE,5 DE MAYO,312.0,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",818382290.0,,,Fijo,-100.31773949,25.67387931,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JORGE,31,Monterrey,,42.2707,6098.849922,1578,282,,,,,,,
78,Bodega confite,LAVORO JEANS SA DE CV,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,GENERAL JERÓNIMO TREVIÑO,2647.0,0.0,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,ENWILL2004@YAHOO.COM.MX,,Fijo,-100.33796563,25.68406575,,,,Monterrey,,42.2707,6098.849922,1578,189,,,,,,,
79,Bodega de burner,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,15 DE MAYO,315.0,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31838841,25.67237399,MERCADO PUBLICO,MERCADO FUNDADORES,D 13 15,Monterrey,,42.2707,6098.849922,1578,282,,,,,,,
80,Bodega de la cueva store,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,15 DE MAYO,315.0,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31838841,25.67237399,MERCADO PUBLICO,MERCADO FUNDADORES,B 32 34,Monterrey,,42.2707,6098.849922,1578,282,4.5,24.0,,,ChIJz6iauye-YoYRvyZH3hxEgLA,,
81,Bodega de neubag,,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,0 a 5 personas,CALLE,GEORGE WASHINGTON,420.0,,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31817092,25.67481214,,,,Monterrey,,42.2707,6098.849922,1578,271,3.3,12.0,,,ChIJbTdjiiAKkEcRhZVAjxcLu7s,,
82,Bodega de ropa infantil,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,15 DE MAYO,315.0,15.0,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31838841,25.67237399,MERCADO PUBLICO,MERCADO FUNDADORES,K 15,Monterrey,,42.2707,6098.849922,1578,282,,,,,,,
83,Bodega sin nombre,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,AVENIDA,CUAUHTEMOC,737.0,,MONTERREY CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.31905014,25.67013369,MERCADO PUBLICO,PLAZA COMERCIAL MONTERREY,737,Monterrey,,42.2707,6098.849922,1578,282,,,,,,,
84,Bodegon,,"Comercio al por menor de ropa, excepto de bebé y lencería",0 a 5 personas,CALLE,CARLOS SALAZAR,,,ZONA CENTRO,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",8115079645.0,,,Fijo,-100.31464007,25.6823737,,,,Monterrey,,42.2707,6098.849922,1578,189,5.0,2.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 19, 24, 29, 34, 36, 43, 56, 73, 85, 85, 68, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 29, 43, 48, 39, 31, 31, 41, 53, 60, 63, 58, 48, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 34, 24, 17, 24, 34, 46, 58, 65, 68, 68, 60, 51, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 29, 36, 39, 36, 36, 39, 43, 48, 53, 53, 48, 39, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 12, 19, 26, 31, 31, 34, 41, 53, 53, 43, 39, 43, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 24, 48, 56, 43, 41, 53, 73, 92, 100, 95, 80, 58, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 19, 29, 39, 39, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",,ChIJrV_UM5CCEhQRQrlWKPkn-3s,,"[[7, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 12, 'Usually not busy', '', '8 AM'], [9, 14, 'Usually not busy', '', '9 AM'], [10, 19, 'Usually not busy', '', '10 AM'], [11, 29, 'Usually not too busy', '', '11 AM'], [12, 39, 'Usually not too busy', '', '12 PM'], [13, 39, 'Usually not too busy', '', '1 PM'], [14, 34, 'Usually not too busy', '', '2 PM'], [15, 0, '', '', '3 PM'], [16, 0, '', '', '4 PM'], [17, 0, '', '', '5 PM'], [18, 0, '', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [1, [[6, 0, '', '', '6 AM'], [7, 14, 'Usually not busy', '', '7 AM'], [8, 19, 'Usually not busy', '', '8 AM'], [9, 24, 'Usually not too busy', '', '9 AM'], [10, 29, 'Usually not too busy', '', '10 AM'], [11, 34, 'Usually not too busy', '', '11 AM'], [12, 36, 'Usually not too busy', '', '12 PM'], [13, 43, 'Usually not too busy', '', '1 PM'], [14, 56, 'Usually a little busy', '', '2 PM'], [15, 73, 'Usually a little busy', '', '3 PM'], [16, 85, 'Usually as busy as it gets', '', '4 PM'], [17, 85, 'Usually as busy as it gets', '', '5 PM'], [18, 68, 'Usually a little busy', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [2, [[6, 0, '', '', '6 AM'], [7, 29, 'Usually not too busy', '', '7 AM'], [8, 43, 'Usually not too busy', '', '8 AM'], [9, 48, 'Usually not too busy', '', '9 AM'], [10, 39, 'Usually not too busy', '', '10 AM'], [11, 31, 'Usually not too busy', '', '11 AM'], [12, 31, 'Usually not too busy', '', '12 PM'], [13, 41, 'Usually not too busy', '', '1 PM'], [14, 53, 'Usually a little busy', '', '2 PM'], [15, 60, 'Usually a little busy', '', '3 PM'], [16, 63, 'Usually a little busy', '', '4 PM'], [17, 58, 'Usually a little busy', '', '5 PM'], [18, 48, 'Usually not too busy', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [3, [[6, 0, '', '', '6 AM'], [7, 34, 'Usually not too busy', '', '7 AM'], [8, 24, 'Usually not too busy', '', '8 AM'], [9, 17, 'Usually not busy', '', '9 AM'], [10, 24, 'Usually not too busy', '', '10 AM'], [11, 34, 'Usually not too busy', '', '11 AM'], [12, 46, 'Usually not too busy', '', '12 PM'], [13, 58, 'Usually a little busy', '', '1 PM'], [14, 65, 'Usually a little busy', '', '2 PM'], [15, 68, 'Usually a little busy', '', '3 PM'], [16, 68, 'Usually a little busy', '', '4 PM'], [17, 60, 'Usually a little busy', '', '5 PM'], [18, 51, 'Usually a little busy', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [4, [[6, 0, '', '', '6 AM'], [7, 29, 'Usually not too busy', '', '7 AM'], [8, 36, 'Usually not too busy', '', '8 AM'], [9, 39, 'Usually not too busy', '', '9 AM'], [10, 36, 'Usually not too busy', '', '10 AM'], [11, 36, 'Usually not too busy', '', '11 AM'], [12, 39, 'Usually not too busy', '', '12 PM'], [13, 43, 'Usually not too busy', '', '1 PM'], [14, 48, 'Usually not too busy', '', '2 PM'], [15, 53, 'Usually a little busy', '', '3 PM'], [16, 53, 'Usually a little busy', '', '4 PM'], [17, 48, 'Usually not too busy', '', '5 PM'], [18, 39, 'Usually not too busy', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [5, [[6, 0, '', '', '6 AM'], [7, 12, 'Usually not busy', '', '7 AM'], [8, 19, 'Usually not busy', '', '8 AM'], [9, 26, 'Usually not too busy', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 31, 'Usually not too busy', '', '11 AM'], [12, 34, 'Usually not too busy', '', '12 PM'], [13, 41, 'Usually not too busy', '', '1 PM'], [14, 53, 'Usually a little busy', '', '2 PM'], [15, 53, 'Usually a little busy', '', '3 PM'], [16, 43, 'Usually not too busy', '', '4 PM'], [17, 39, 'Usually not too busy', '', '5 PM'], [18, 43, 'Usually not too busy', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [6, [[6, 0, '', '', '6 AM'], [7, 24, 'Usually not too busy', '', '7 AM'], [8, 48, 'Usually not too busy', '', '8 AM'], [9, 56, 'Usually a little busy', '', '9 AM'], [10, 43, 'Usually not too busy', '', '10 AM'], [11, 41, 'Usually not too busy', '', '11 AM'], [12, 53, 'Usually a little busy', '', '12 PM'], [13, 73, 'Usually a little busy', '', '1 PM'], [14, 92, 'Usually as busy as it gets', '', '2 PM'], [15, 100, 'Usually as busy as it gets', '', '3 PM'], [16, 95, 'Usually as busy as it gets', '', '4 PM'], [17, 80, 'Usually as busy as it gets', '', '5 PM'], [18, 58, 'Usually a little busy', '', '6 PM'], [19, 0, '', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0]]"
85,Bolsas,,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,0 a 5 personas,CALLE,SERAFIN PEÑA,1010.0,41.0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.32641874,25.66760141,"TIANGUIS, BAZAR O PULGA",PULGA RIO MONTERREY,41,Monterrey,,42.2707,6098.849922,1578,271,,,,,,,
86,Bolsas y articulos de piel,,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,0 a 5 personas,CALLE,SERAFIN PEÑA,1010.0,34.0,CENTRO DE MONTERREY,64000,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.32641874,25.66760141,"TIANGUIS, BAZAR O PULGA",PULGA RIO MONTERREY,A,Monterrey,,42.2707,6098.849922,1578,271,4.1,5515.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 56, 74, 83, 83, 84, 89, 90, 78, 52, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 60, 79, 89, 88, 84, 86, 91, 82, 55, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 66, 86, 95, 92, 86, 88, 94, 84, 56, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 59, 77, 91, 99, 99, 91, 77, 60, 42, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 56, 74, 84, 83, 77, 77, 81, 75, 53, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 55, 78, 91, 92, 90, 96, 100, 84, 52, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[15, 45]",ChIJRZ7FCCK-YoYRLz6AgoPG-Ws,,"[[7, None, 1], [1, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 35, 'Usually not too busy', '', '10 AM'], [11, 56, 'Usually a little busy', '', '11 AM'], [12, 74, 'Usually a little busy', '', '12 PM'], [13, 83, 'Usually as busy as it gets', '', '1 PM'], [14, 83, 'Usually as busy as it gets', '', '2 PM'], [15, 84, 'Usually as busy as it gets', '', '3 PM'], [16, 89, 'Usually as busy as it gets', '', '4 PM'], [17, 90, 'Usually as busy as it gets', '', '5 PM'], [18, 78, 'Usually a little busy', '', '6 PM'], [19, 52, 'Usually a little busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [2, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 39, 'Usually not too busy', '', '10 AM'], [11, 60, 'Usually a little busy', '', '11 AM'], [12, 79, 'Usually a little busy', '', '12 PM'], [13, 89, 'Usually as busy as it gets', '', '1 PM'], [14, 88, 'Usually as busy as it gets', '', '2 PM'], [15, 84, 'Usually as busy as it gets', '', '3 PM'], [16, 86, 'Usually as busy as it gets', '', '4 PM'], [17, 91, 'Usually as busy as it gets', '', '5 PM'], [18, 82, 'Usually as busy as it gets', '', '6 PM'], [19, 55, 'Usually a little busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [3, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 43, 'Usually not too busy', '', '10 AM'], [11, 66, 'Usually a little busy', '', '11 AM'], [12, 86, 'Usually as busy as it gets', '', '12 PM'], [13, 95, 'Usually as busy as it gets', '', '1 PM'], [14, 92, 'Usually as busy as it gets', '', '2 PM'], [15, 86, 'Usually as busy as it gets', '', '3 PM'], [16, 88, 'Usually as busy as it gets', '', '4 PM'], [17, 94, 'Usually as busy as it gets', '', '5 PM'], [18, 84, 'Usually as busy as it gets', '', '6 PM'], [19, 56, 'Usually a little busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [4, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 42, 'Usually not too busy', '', '10 AM'], [11, 59, 'Usually a little busy', '', '11 AM'], [12, 77, 'Usually a little busy', '', '12 PM'], [13, 91, 'Usually as busy as it gets', '', '1 PM'], [14, 99, 'Usually as busy as it gets', '', '2 PM'], [15, 99, 'Usually as busy as it gets', '', '3 PM'], [16, 91, 'Usually as busy as it gets', '', '4 PM'], [17, 77, 'Usually a little busy', '', '5 PM'], [18, 60, 'Usually a little busy', '', '6 PM'], [19, 42, 'Usually not too busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [5, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 35, 'Usually not too busy', '', '10 AM'], [11, 56, 'Usually a little busy', '', '11 AM'], [12, 74, 'Usually a little busy', '', '12 PM'], [13, 84, 'Usually as busy as it gets', '', '1 PM'], [14, 83, 'Usually as busy as it gets', '', '2 PM'], [15, 77, 'Usually a little busy', '', '3 PM'], [16, 77, 'Usually a little busy', '', '4 PM'], [17, 81, 'Usually as busy as it gets', '', '5 PM'], [18, 75, 'Usually a little busy', '', '6 PM'], [19, 53, 'Usually a little busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0], [6, [[6, 0, '', '', '6 AM'], [7, 0, '', '', '7 AM'], [8, 0, '', '', '8 AM'], [9, 0, '', '', '9 AM'], [10, 31, 'Usually not too busy', '', '10 AM'], [11, 55, 'Usually a little busy', '', '11 AM'], [12, 78, 'Usually a little busy', '', '12 PM'], [13, 91, 'Usually as busy as it gets', '', '1 PM'], [14, 92, 'Usually as busy as it gets', '', '2 PM'], [15, 90, 'Usually as busy as it gets', '', '3 PM'], [16, 96, 'Usually as busy as it gets', '', '4 PM'], [17, 100, 'Usually as busy as it gets', '', '5 PM'], [18, 84, 'Usually as busy as it gets', '', '6 PM'], [19, 52, 'Usually a little busy', '', '7 PM'], [20, 0, '', '', '8 PM'], [21, 0, '', '', '9 PM'], [22, 0, '', '', '10 PM'], [23, 0, '', '', '11 PM']], 0]]"
